CountryName;CountryCode;IndicatorName;IndicatorCode;Year;Value
United Arab Emirates;ARE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;82.262
United Kingdom;GBR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;79.915
United States;USA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;79.928
Uruguay;URY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;93.319
Uzbekistan;UZB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;36.676
Vanuatu;VUT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;23.099
Venezuela, RB;VEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;88.563
Vietnam;VNM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;27.281
Virgin Islands (U.S.);VIR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;93.664
West Bank and Gaza;WBG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;73.061
Yemen, Rep.;YEM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;28.936
Zambia;ZMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;36.612
Zimbabwe;ZWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2005;34.110
Arab World;ARB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;54.892
Caribbean small states;CSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;41.708
Central Europe and the Baltics;CEB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;61.824
East Asia & Pacific (all income levels);EAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;47.641
East Asia & Pacific (developing only);EAP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;43.284
Euro area;EMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.874
Europe & Central Asia (all income levels);ECS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;69.303
Europe & Central Asia (developing only);ECA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;58.354
European Union;EUU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;72.790
Fragile and conflict affected situations;FCS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;37.616
Heavily indebted poor countries (HIPC);HPC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;30.664
High income;HIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;78.766
High income: nonOECD;NOC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;79.298
High income: OECD;OEC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;78.619
Latin America & Caribbean (all income levels);LCN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;77.260
Latin America & Caribbean (developing only);LAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;75.146
Least developed countries: UN classification;LDC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;27.020
Low & middle income;LMY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;42.208
Low income;LIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;26.685
Lower middle income;LMC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.107
Middle East & North Africa (all income levels);MEA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;60.922
Middle East & North Africa (developing only);MNA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;57.557
Middle income;MIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;43.843
North America;NAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;80.114
OECD members;OED;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;77.851
Other small states;OSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;44.636
Pacific island small states;PSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.329
Small states;SST;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;43.180
South Asia;SAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;29.454
Sub-Saharan Africa (all income levels);SSF;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;33.322
Sub-Saharan Africa (developing only);SSA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;33.315
Upper middle income;UMC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;53.867
World;WLD;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;49.486
Afghanistan;AFG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;23.237
Albania;ALB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;47.815
Algeria;DZA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;64.593
American Samoa;ASM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;88.000
Andorra;ADO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;89.838
Angola;AGO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;36.942
Antigua and Barbuda;ATG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;28.607
Argentina;ARG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;90.266
Armenia;ARM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;64.150
Aruba;ABW;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;44.511
Australia;AUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;88.150
Austria;AUT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;65.829
Azerbaijan;AZE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;52.589
Bahamas, The;BHS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;82.334
Bahrain;BHR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;88.419
Bangladesh;BGD;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;27.517
Barbados;BRB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;32.762
Belarus;BLR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;72.816
Belgium;BEL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;97.448
Belize;BLZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;46.041
Benin;BEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;40.338
Bermuda;BMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;100.000
Bhutan;BTN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;31.712
Bolivia;BOL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;64.652
Bosnia and Herzegovina;BIH;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;39.181
Botswana;BWA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;55.306
Brazil;BRA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;83.143
Brunei Darussalam;BRN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.931
Bulgaria;BGR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;70.932
Burkina Faso;BFA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;22.339
Burundi;BDI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;9.617
Cabo Verde;CPV;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;58.529
Cambodia;KHM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;19.293
Cameroon;CMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;49.143
Canada;CAN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;80.213
Cayman Islands;CYM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;100.000
Central African Republic;CAF;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;38.183
Chad;TCD;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;21.834
Channel Islands;CHI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;30.805
Chile;CHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;87.689
China;CHN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;43.868
Colombia;COL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.876
Comoros;COM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;27.855
Congo, Dem. Rep.;ZAR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;37.961
Congo, Rep.;COG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;61.441
Costa Rica;CRI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;66.932
Cote d'Ivoire;CIV;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;47.500
Croatia;HRV;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;56.608
Cuba;CUB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;76.227
Curacao;CUW;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;90.411
Cyprus;CYP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;68.125
Czech Republic;CZE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.533
Denmark;DNK;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;86.098
Djibouti;DJI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;76.807
Dominica;DMA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;66.903
Dominican Republic;DOM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;68.705
Ecuador;ECU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;61.907
Egypt, Arab Rep.;EGY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;43.073
El Salvador;SLV;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;62.187
Equatorial Guinea;GNQ;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;38.903
Eritrea;ERI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;19.196
Estonia;EST;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;68.607
Ethiopia;ETH;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;15.899
Faeroe Islands;FRO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;40.147
Fiji;FJI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;50.264
Finland;FIN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;83.037
France;FRA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;77.377
French Polynesia;PYF;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;56.625
Gabon;GAB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;83.952
Gambia, The;GMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;53.182
Georgia;GEO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;52.525
Germany;DEU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.494
Ghana;GHA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;47.988
Greece;GRC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;74.827
Greenland;GRL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;83.172
Grenada;GRD;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.869
Guam;GUM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;93.727
Guatemala;GTM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;47.593
Guinea;GIN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;33.196
Guinea-Bissau;GNB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;41.729
Guyana;GUY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;28.258
Haiti;HTI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;45.756
Honduras;HND;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;49.158
Hong Kong SAR, China;HKG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;100.000
Hungary;HUN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;66.863
Iceland;ISL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;93.159
India;IND;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;29.569
Indonesia;IDN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;46.732
Iran, Islamic Rep.;IRN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;68.239
Iraq;IRQ;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;68.819
Ireland;IRL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;60.752
Isle of Man;IMY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;51.922
Israel;ISR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;91.580
Italy;ITA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;67.856
Jamaica;JAM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;52.998
Japan;JPN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;87.057
Jordan;JOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;81.442
Kazakhstan;KAZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;54.516
Kenya;KEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;22.045
Kiribati;KIR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;43.571
Korea, Dem. Rep.;PRK;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;59.884
Korea, Rep.;KOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;81.528
Kuwait;KWT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;98.202
Kyrgyz Republic;KGZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.289
Lao PDR;LAO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;28.537
Latvia;LVA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;67.967
Lebanon;LBN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;86.703
Lesotho;LSO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;22.820
Liberia;LBR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;46.396
Libya;LBY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;77.034
Liechtenstein;LIE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;14.684
Lithuania;LTU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;66.706
Luxembourg;LUX;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;87.009
Macao SAR, China;MAC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;100.000
Macedonia, FYR;MKD;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;57.369
Madagascar;MDG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;29.425
Malawi;MWI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;15.144
Malaysia;MYS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;67.483
Maldives;MDV;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.034
Mali;MLI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;32.832
Malta;MLT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;93.875
Marshall Islands;MHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;70.197
Mauritania;MRT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;53.866
Mauritius;MUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;41.412
Mexico;MEX;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;76.617
Micronesia, Fed. Sts.;FSM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;22.324
Moldova;MDA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;45.209
Monaco;MCO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;100.000
Mongolia;MNG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;63.535
Montenegro;MNE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;62.380
Morocco;MAR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;55.640
Mozambique;MOZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;30.182
Myanmar;MMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;29.386
Namibia;NAM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;37.610
Nepal;NPL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;15.500
Netherlands;NLD;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;83.636
New Caledonia;NCL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;64.638
New Zealand;NZL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;86.078
Nicaragua;NIC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;56.181
Niger;NER;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;16.863
Nigeria;NGA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;39.943
Northern Mariana Islands;MNP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;89.735
Norway;NOR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;77.889
Oman;OMN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;72.967
Pakistan;PAK;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.080
Palau;PLW;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;79.021
Panama;PAN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;63.960
Papua New Guinea;PNG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;13.091
Paraguay;PRY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;57.578
Peru;PER;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;75.421
Philippines;PHL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;46.333
Poland;POL;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;61.341
Portugal;PRT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;58.137
Puerto Rico;PRI;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;94.056
Qatar;QAT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;97.754
Romania;ROM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;53.305
Russian Federation;RUS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.508
Rwanda;RWA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;20.168
Samoa;WSM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;20.981
San Marino;SMR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;94.031
Sao Tome and Principe;STP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;58.847
Saudi Arabia;SAU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;81.204
Senegal;SEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;41.311
Serbia;SRB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;54.793
Seychelles;SYC;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;51.282
Sierra Leone;SLE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;37.096
Singapore;SGP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;100.000
Sint Maarten (Dutch part);SXM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;100.000
Slovak Republic;SVK;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;55.412
Slovenia;SVN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;50.409
Solomon Islands;SLB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;18.259
Somalia;SOM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.561
South Africa;ZAF;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;60.077
South Sudan;SSD;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;17.287
Spain;ESP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;77.502
Sri Lanka;LKA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;18.370
St. Kitts and Nevis;KNA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;31.961
St. Lucia;LCA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;22.068
St. Vincent and the Grenadines;VCT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;47.353
Sudan;SDN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;32.813
Suriname;SUR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;66.615
Swaziland;SWZ;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;21.910
Sweden;SWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;84.430
Switzerland;CHE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.512
Syrian Arab Republic;SYR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;54.154
Tajikistan;TJK;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;26.450
Tanzania;TZA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;25.478
Thailand;THA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;38.804
Timor-Leste;TMP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;26.934
Togo;TGO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;35.649
Tonga;TON;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;23.184
Trinidad and Tobago;TTO;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;9.735
Tunisia;TUN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;65.266
Turkey;TUR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;68.382
Turkmenistan;TKM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;47.296
Turks and Caicos Islands;TCA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;88.281
Tuvalu;TUV;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;50.721
Uganda;UGA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;13.313
Ukraine;UKR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;67.969
United Arab Emirates;ARE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;82.648
United Kingdom;GBR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;80.199
United States;USA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;80.099
Uruguay;URY;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;93.553
Uzbekistan;UZB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;36.526
Vanuatu;VUT;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;23.392
Venezuela, RB;VEN;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;88.605
Vietnam;VNM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;27.888
Virgin Islands (U.S.);VIR;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;93.861
West Bank and Gaza;WBG;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;73.276
Yemen, Rep.;YEM;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;29.487
Zambia;ZMB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;37.031
Zimbabwe;ZWE;Urban population (% of total);SP.URB.TOTL.IN.ZS;2006;33.926
Arab World;ARB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;55.242
Caribbean small states;CSS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;41.735
Central Europe and the Baltics;CEB;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;61.888
East Asia & Pacific (all income levels);EAS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;48.680
East Asia & Pacific (developing only);EAP;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;44.385
Euro area;EMU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;74.114
Europe & Central Asia (all income levels);ECS;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;69.489
Europe & Central Asia (developing only);ECA;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;58.552
European Union;EUU;Urban population (% of total);SP.URB.TOTL.IN.ZS;2007;73.028
